fuzz_send,fuzz_recv,time,mode
0300003102f080320100000000001f000c01000000000000fd000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581084.596807,1
0300002d02f080320100000000001b000801000000000000fd000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581084.6000571,1
0300001602f0803201000000000006000001ffffffff,0300001302f080320200000000000000008500,1653581089.6062431,1
0300001c02f080320100000000000a000601ffffffff000400100111,0300001302f080320200000000000000008500,1653581089.6091988,1
0300001c02f080320100000000000a000601ffffffffff0900023041,0300001302f080320200000000000000008500,1653581089.611407,1
0300002202f0803201000000000010000c01ffffffffff0900083041303030303141,0300001302f080320200000000000000008500,1653581089.6144927,1
0300001e02f080320100000000000c000801ffffffffff09000404240000,0300001302f080320200000000000000008500,1653581089.6172667,1
MODBUS Check,MODBUS WRONG,1653581094.4932127
0300002702f0803201000000000017000001000000000000fd0002432009505f50524f4752414d,0300001302f080320200000000000000008500,1653581094.5359755,1
0300002d02f080320100000000001b000601000000000000fd0002432009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581094.5398738,1
0300002d02f080320100000000001b000601000000000000fd0002432009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581094.5427356,1
0300003302f0803201000000000021000c01000000000000fd0002432009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581094.544854,1
0300002f02f080320100000000001d000801000000000000fd0002432009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581094.547976,1
0300002102f0803201000000000011000001000000000000fd0000055f47415242,0300001302f080320200000000000000008500,1653581099.4578297,1
0300002702f0803201000000000015000601000000000000fd0000055f47415242000400100111,0300001302f080320200000000000000008500,1653581099.460833,1
0300002702f0803201000000000015000601000000000000fd0000055f47415242ff0900023041,0300001302f080320200000000000000008500,1653581099.4628284,1
0300002d02f080320100000000001b000c01000000000000fd0000055f47415242ff0900083041303030303141,0300001302f080320200000000000000008500,1653581099.4658263,1
0300002902f0803201000000000017000801000000000000fd0000055f47415242ff09000404240000,0300001302f080320200000000000000008500,1653581099.4678252,1
0300001302f080320100000000000300000000,0300001302f080320200000000000000008500,1653581104.7754052,1
0300001902f080320100000000000700060000000400100111,0300001302f080320200000000000000008500,1653581104.779406,1
0300001902f080320100000000000700060000ff0900023041,0300001302f080320200000000000000008500,1653581104.7823982,1
0300001f02f080320100000000000d000c0000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581104.785699,1
0300001b02f080320100000000000900080000ff09000404240000,0300001302f080320200000000000000008500,1653581104.7894366,1
MODBUS Check,MODBUS WRONG,1653581106.5082445
0300001f02f080320100000000000f00000001120a101d000200001d000001,0300001302f080320200000000000000008500,1653581109.5078914,1
0300002502f080320100000000001300060001120a101d000200001d000001000400100111,0300001302f080320200000000000000008500,1653581109.510891,1
0300002502f080320100000000001300060001120a101d000200001d000001ff0900023041,0300001302f080320200000000000000008500,1653581109.513888,1
0300002b02f0803201000000000019000c0001120a101d000200001d000001ff0900083041303030303141,0300001302f080320200000000000000008500,1653581109.5168896,1
0300002702f080320100000000001500080001120a101d000200001d000001ff09000404240000,0300001302f080320200000000000000008500,1653581109.5198936,1
0300001f02f080320100000000000f00000001120a10020002000082000000,0300001302f080320200000000000000008500,1653581114.7080545,1
0300002502f080320100000000001300060001120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581114.7107124,1
0300002502f080320100000000001300060001120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581114.7146285,1
0300002b02f0803201000000000019000c0001120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581114.7168498,1
0300002702f080320100000000001500080001120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581114.7186265,1
MODBUS Check,MODBUS WRONG,1653581118.52529
0300001f02f080320100000000000f00000001120a10020001000184000008,0300001302f080320200000000000000008500,1653581119.701287,1
0300002502f080320100000000001300060001120a10020001000184000008000400100111,0300001302f080320200000000000000008500,1653581119.7042954,1
0300002502f080320100000000001300060001120a10020001000184000008ff0900023041,0300001302f080320200000000000000008500,1653581119.7073548,1
0300002b02f0803201000000000019000c0001120a10020001000184000008ff0900083041303030303141,0300001302f080320200000000000000008500,1653581119.7103488,1
0300002702f080320100000000001500080001120a10020001000184000008ff09000404240000,0300001302f080320200000000000000008500,1653581119.7135482,1
0300001f02f080320100000000000f000000ff120a10020002000082000000,0300001302f080320200000000000000008500,1653581125.0266764,1
0300002502f0803201000000000013000600ff120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581125.0296369,1
0300002502f0803201000000000013000600ff120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581125.0327883,1
0300002b02f0803201000000000019000c00ff120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581125.0358167,1
0300002702f0803201000000000015000800ff120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581125.0387888,1
0300002102f0803201000000000011000000000000000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581130.1914694,1
0300002702f0803201000000000015000600000000000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581130.1944711,1
0300002702f0803201000000000015000600000000000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581130.1974695,1
0300002d02f080320100000000001b000c00000000000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581130.200464,1
0300002902f0803201000000000017000800000000000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581130.2034662,1
MODBUS Check,MODBUS OK,1653581134.5430963
0300002502f0803201000000000015000000000000000000fd000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581139.3216825,1
0300002b02f0803201000000000019000600000000000000fd000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581139.3236873,1
0300002b02f0803201000000000019000600000000000000fd000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581139.3264148,1
0300003102f080320100000000001f000c00000000000000fd000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581139.328722,1
0300002d02f080320100000000001b000800000000000000fd000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581139.332154,1
0300001602f0803201000000000006000000ffffffff,0300001302f080320200000000000000008500,1653581144.4148734,1
0300001c02f080320100000000000a000600ffffffff000400100111,0300001302f080320200000000000000008500,1653581144.417854,1
0300001c02f080320100000000000a000600ffffffffff0900023041,0300001302f080320200000000000000008500,1653581144.419873,1
0300002202f0803201000000000010000c00ffffffffff0900083041303030303141,0300001302f080320200000000000000008500,1653581144.4228747,1
0300001e02f080320100000000000c000800ffffffffff09000404240000,0300001302f080320200000000000000008500,1653581144.4258363,1
MODBUS Check,MODBUS WRONG,1653581147.5767956
0300002702f0803201000000000017000000000000000000fd0002432009505f50524f4752414d,0300001302f080320200000000000000008500,1653581149.3547692,1
0300002d02f080320100000000001b000600000000000000fd0002432009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581149.3578598,1
0300002d02f080320100000000001b000600000000000000fd0002432009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581149.360807,1
0300003302f0803201000000000021000c00000000000000fd0002432009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581149.3639739,1
0300002f02f080320100000000001d000800000000000000fd0002432009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581149.3668478,1
0300002102f0803201000000000011000000000000000000fd0000055f47415242,0300001302f080320200000000000000008500,1653581154.5177007,1
0300002702f0803201000000000015000600000000000000fd0000055f47415242000400100111,0300001302f080320200000000000000008500,1653581154.5206723,1
0300002702f0803201000000000015000600000000000000fd0000055f47415242ff0900023041,0300001302f080320200000000000000008500,1653581154.5236473,1
0300002d02f080320100000000001b000c00000000000000fd0000055f47415242ff0900083041303030303141,0300001302f080320200000000000000008500,1653581154.5265322,1
0300002902f0803201000000000017000800000000000000fd0000055f47415242ff09000404240000,0300001302f080320200000000000000008500,1653581154.5294855,1
0300001302f080320100000000000300000800,0300001302f080320200000000000000008500,1653581159.4165754,1
0300001902f080320100000000000700060800000400100111,0300001302f080320200000000000000008500,1653581159.4185774,1
0300001902f080320100000000000700060800ff0900023041,0300001302f080320200000000000000008500,1653581159.421578,1
0300001f02f080320100000000000d000c0800ff0900083041303030303141,0300001302f080320200000000000000008500,1653581159.4245758,1
0300001b02f080320100000000000900080800ff09000404240000,0300001302f080320200000000000000008500,1653581159.4275775,1
MODBUS Check,MODBUS WRONG,1653581160.6083956
0300001f02f080320100000000000f00000801120a101d000200001d000001,0300001302f080320200000000000000008500,1653581164.8162904,1
0300002502f080320100000000001300060801120a101d000200001d000001000400100111,0300001302f080320200000000000000008500,1653581164.8182907,1
0300002502f080320100000000001300060801120a101d000200001d000001ff0900023041,0300001302f080320200000000000000008500,1653581164.8212876,1
0300002b02f0803201000000000019000c0801120a101d000200001d000001ff0900083041303030303141,0300001302f080320200000000000000008500,1653581164.823289,1
0300002702f080320100000000001500080801120a101d000200001d000001ff09000404240000,0300001302f080320200000000000000008500,1653581164.826289,1
0300001f02f080320100000000000f00000801120a10020002000082000000,0300001302f080320200000000000000008500,1653581169.5815477,1
0300002502f080320100000000001300060801120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581169.5855532,1
0300002502f080320100000000001300060801120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581169.58755,1
0300002b02f0803201000000000019000c0801120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581169.5895617,1
0300002702f080320100000000001500080801120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581169.5935528,1
MODBUS Check,MODBUS OK,1653581173.634623
0300001f02f080320100000000000f00000801120a10020001000184000008,0300001302f080320200000000000000008500,1653581174.5574977,1
0300002502f080320100000000001300060801120a10020001000184000008000400100111,0300001302f080320200000000000000008500,1653581174.5615008,1
0300002502f080320100000000001300060801120a10020001000184000008ff0900023041,0300001302f080320200000000000000008500,1653581174.565498,1
0300002b02f0803201000000000019000c0801120a10020001000184000008ff0900083041303030303141,0300001302f080320200000000000000008500,1653581174.5674968,1
0300002702f080320100000000001500080801120a10020001000184000008ff09000404240000,0300001302f080320200000000000000008500,1653581174.570496,1
0300001f02f080320100000000000f000008ff120a10020002000082000000,0300001302f080320200000000000000008500,1653581179.9117424,1
0300002502f0803201000000000013000608ff120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581179.9137425,1
0300002502f0803201000000000013000608ff120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581179.916744,1
0300002b02f0803201000000000019000c08ff120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581179.918743,1
0300002702f0803201000000000015000808ff120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581179.921744,1
0300002102f0803201000000000011000008000000000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581185.3083973,1
0300002702f0803201000000000015000608000000000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581185.3115003,1
0300002702f0803201000000000015000608000000000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581185.3142004,1
0300002d02f080320100000000001b000c08000000000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581185.3162076,1
0300002902f0803201000000000017000808000000000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581185.3194568,1
MODBUS Check,MODBUS OK,1653581187.933136
0300002502f0803201000000000015000008000000000000fd000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581194.9538074,1
0300002b02f0803201000000000019000608000000000000fd000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581194.9558063,1
0300002b02f0803201000000000019000608000000000000fd000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581194.958811,1
0300003102f080320100000000001f000c08000000000000fd000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581194.9618077,1
0300002d02f080320100000000001b000808000000000000fd000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581194.9638062,1
MODBUS Check,MODBUS WRONG,1653581196.955928
0300001602f0803201000000000006000008ffffffff,0300001302f080320200000000000000008500,1653581199.591412,1
0300001c02f080320100000000000a000608ffffffff000400100111,0300001302f080320200000000000000008500,1653581199.5944328,1
0300001c02f080320100000000000a000608ffffffffff0900023041,0300001302f080320200000000000000008500,1653581199.5974112,1
0300002202f0803201000000000010000c08ffffffffff0900083041303030303141,0300001302f080320200000000000000008500,1653581199.6004093,1
0300001e02f080320100000000000c000808ffffffffff09000404240000,0300001302f080320200000000000000008500,1653581199.6034124,1
0300002702f0803201000000000017000008000000000000fd0002432009505f50524f4752414d,0300001302f080320200000000000000008500,1653581204.6091342,1
0300002d02f080320100000000001b000608000000000000fd0002432009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581204.6121426,1
0300002d02f080320100000000001b000608000000000000fd0002432009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581204.6151462,1
0300003302f0803201000000000021000c08000000000000fd0002432009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581204.6181152,1
0300002f02f080320100000000001d000808000000000000fd0002432009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581204.621116,1
MODBUS Check,MODBUS WRONG,1653581205.9818738
0300002102f0803201000000000011000008000000000000fd0000055f47415242,0300001302f080320200000000000000008500,1653581209.5364273,1
0300002702f0803201000000000015000608000000000000fd0000055f47415242000400100111,0300001302f080320200000000000000008500,1653581209.5394158,1
0300002702f0803201000000000015000608000000000000fd0000055f47415242ff0900023041,0300001302f080320200000000000000008500,1653581209.5424156,1
0300002d02f080320100000000001b000c08000000000000fd0000055f47415242ff0900083041303030303141,0300001302f080320200000000000000008500,1653581209.5444152,1
0300002902f0803201000000000017000808000000000000fd0000055f47415242ff09000404240000,0300001302f080320200000000000000008500,1653581209.5474153,1
0300001302f08032010000000000030000ff00,0300001302f080320200000000000000008500,1653581214.5416164,1
0300001902f08032010000000000070006ff00000400100111,0300001302f080320200000000000000008500,1653581214.5447145,1
0300001902f08032010000000000070006ff00ff0900023041,0300001302f080320200000000000000008500,1653581214.547615,1
0300001f02f080320100000000000d000cff00ff0900083041303030303141,0300001302f080320200000000000000008500,1653581214.5498648,1
0300001b02f08032010000000000090008ff00ff09000404240000,0300001302f080320200000000000000008500,1653581214.5527806,1
MODBUS Check,MODBUS OK,1653581215.5054448
0300001f02f080320100000000000f0000ff01120a101d000200001d000001,0300001302f080320200000000000000008500,1653581219.5374172,1
0300002502f08032010000000000130006ff01120a101d000200001d000001000400100111,0300001302f080320200000000000000008500,1653581219.5405252,1
0300002502f08032010000000000130006ff01120a101d000200001d000001ff0900023041,0300001302f080320200000000000000008500,1653581219.5433526,1
0300002b02f0803201000000000019000cff01120a101d000200001d000001ff0900083041303030303141,0300001302f080320200000000000000008500,1653581219.5463915,1
0300002702f08032010000000000150008ff01120a101d000200001d000001ff09000404240000,0300001302f080320200000000000000008500,1653581219.5493534,1
MODBUS Check,MODBUS WRONG,1653581224.5401998
0300001f02f080320100000000000f0000ff01120a10020002000082000000,0300001302f080320200000000000000008500,1653581224.548197,1
0300002502f08032010000000000130006ff01120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581224.5511987,1
0300002502f08032010000000000130006ff01120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581224.5541973,1
0300002b02f0803201000000000019000cff01120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581224.5571988,1
0300002702f08032010000000000150008ff01120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581224.55924,1
0300001f02f080320100000000000f0000ff01120a10020001000184000008,0300001302f080320200000000000000008500,1653581229.537386,1
0300002502f08032010000000000130006ff01120a10020001000184000008000400100111,0300001302f080320200000000000000008500,1653581229.5403736,1
0300002502f08032010000000000130006ff01120a10020001000184000008ff0900023041,0300001302f080320200000000000000008500,1653581229.542378,1
0300002b02f0803201000000000019000cff01120a10020001000184000008ff0900083041303030303141,0300001302f080320200000000000000008500,1653581229.5456054,1
0300002702f08032010000000000150008ff01120a10020001000184000008ff09000404240000,0300001302f080320200000000000000008500,1653581229.548525,1
MODBUS Check,MODBUS WRONG,1653581233.5800426
0300001f02f080320100000000000f0000ffff120a10020002000082000000,0300001302f080320200000000000000008500,1653581234.5475721,1
0300002502f08032010000000000130006ffff120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581234.5505526,1
0300002502f08032010000000000130006ffff120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581234.5525582,1
0300002b02f0803201000000000019000cffff120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581234.5565517,1
0300002702f08032010000000000150008ffff120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581234.5585573,1
0300002102f08032010000000000110000ff000000000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581239.5535448,1
0300002702f08032010000000000150006ff000000000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581239.5556107,1
0300002702f08032010000000000150006ff000000000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581239.5586202,1
0300002d02f080320100000000001b000cff000000000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581239.5615442,1
0300002902f08032010000000000170008ff000000000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581239.5645444,1
MODBUS Check,MODBUS WRONG,1653581242.6030009
0300002502f08032010000000000150000ff000000000000fd000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581249.6698182,1
0300002b02f08032010000000000190006ff000000000000fd000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581249.6730156,1
0300002b02f08032010000000000190006ff000000000000fd000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581249.6758778,1
0300003102f080320100000000001f000cff000000000000fd000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581249.6778843,1
0300002d02f080320100000000001b0008ff000000000000fd000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581249.6808593,1
MODBUS Check,MODBUS WRONG,1653581251.654522
0300001602f08032010000000000060000ffffffffff,0300001302f080320200000000000000008500,1653581254.7965186,1
0300001c02f080320100000000000a0006ffffffffff000400100111,0300001302f080320200000000000000008500,1653581254.7994967,1
0300001c02f080320100000000000a0006ffffffffffff0900023041,0300001302f080320200000000000000008500,1653581254.8025658,1
0300002202f0803201000000000010000cffffffffffff0900083041303030303141,0300001302f080320200000000000000008500,1653581254.8045645,1
0300001e02f080320100000000000c0008ffffffffffff09000404240000,0300001302f080320200000000000000008500,1653581254.807542,1
0300002702f08032010000000000170000ff000000000000fd0002432009505f50524f4752414d,0300001302f080320200000000000000008500,1653581259.7236242,1
0300002d02f080320100000000001b0006ff000000000000fd0002432009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581259.7266252,1
0300002d02f080320100000000001b0006ff000000000000fd0002432009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581259.7296243,1
0300003302f0803201000000000021000cff000000000000fd0002432009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581259.7316241,1
0300002f02f080320100000000001d0008ff000000000000fd0002432009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581259.7346256,1
MODBUS Check,MODBUS WRONG,1653581260.689994
0300002102f08032010000000000110000ff000000000000fd0000055f47415242,0300001302f080320200000000000000008500,1653581264.667037,1
0300002702f08032010000000000150006ff000000000000fd0000055f47415242000400100111,0300001302f080320200000000000000008500,1653581264.6700456,1
0300002702f08032010000000000150006ff000000000000fd0000055f47415242ff0900023041,0300001302f080320200000000000000008500,1653581264.6720831,1
0300002d02f080320100000000001b000cff000000000000fd0000055f47415242ff0900083041303030303141,0300001302f080320200000000000000008500,1653581264.675393,1
0300002902f08032010000000000170008ff000000000000fd0000055f47415242ff09000404240000,0300001302f080320200000000000000008500,1653581264.6784134,1
0300001302f08032010000000000030000fe00,0300001302f080320200000000000000008500,1653581269.7035618,1
0300001902f08032010000000000070006fe00000400100111,0300001302f080320200000000000000008500,1653581269.705561,1
0300001902f08032010000000000070006fe00ff0900023041,0300001302f080320200000000000000008500,1653581269.7085233,1
0300001f02f080320100000000000d000cfe00ff0900083041303030303141,0300001302f080320200000000000000008500,1653581269.7115252,1
0300001b02f08032010000000000090008fe00ff09000404240000,0300001302f080320200000000000000008500,1653581269.713526,1
MODBUS Check,MODBUS WRONG,1653581269.7285929
0300001f02f080320100000000000f0000fe01120a101d000200001d000001,0300001302f080320200000000000000008500,1653581274.7934897,1
0300002502f08032010000000000130006fe01120a101d000200001d000001000400100111,0300001302f080320200000000000000008500,1653581274.796463,1
0300002502f08032010000000000130006fe01120a101d000200001d000001ff0900023041,0300001302f080320200000000000000008500,1653581274.799534,1
0300002b02f0803201000000000019000cfe01120a101d000200001d000001ff0900083041303030303141,0300001302f080320200000000000000008500,1653581274.8028567,1
0300002702f08032010000000000150008fe01120a101d000200001d000001ff09000404240000,0300001302f080320200000000000000008500,1653581274.8058605,1
MODBUS Check,MODBUS WRONG,1653581278.7757876
0300001f02f080320100000000000f0000fe01120a10020002000082000000,0300001302f080320200000000000000008500,1653581279.800787,1
0300002502f08032010000000000130006fe01120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581279.802786,1
0300002502f08032010000000000130006fe01120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581279.8054729,1
0300002b02f0803201000000000019000cfe01120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581279.8087466,1
0300002702f08032010000000000150008fe01120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581279.810535,1
0300001f02f080320100000000000f0000fe01120a10020001000184000008,0300001302f080320200000000000000008500,1653581284.7821057,1
0300002502f08032010000000000130006fe01120a10020001000184000008000400100111,0300001302f080320200000000000000008500,1653581284.7851036,1
0300002502f08032010000000000130006fe01120a10020001000184000008ff0900023041,0300001302f080320200000000000000008500,1653581284.7912471,1
0300002b02f0803201000000000019000cfe01120a10020001000184000008ff0900083041303030303141,0300001302f080320200000000000000008500,1653581284.7941818,1
0300002702f08032010000000000150008fe01120a10020001000184000008ff09000404240000,0300001302f080320200000000000000008500,1653581284.7971056,1
MODBUS Check,MODBUS WRONG,1653581287.7952967
0300001f02f080320100000000000f0000feff120a10020002000082000000,0300001302f080320200000000000000008500,1653581289.973313,1
0300002502f08032010000000000130006feff120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581289.9757848,1
0300002502f08032010000000000130006feff120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581289.9787138,1
0300002b02f0803201000000000019000cfeff120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581289.9812987,1
0300002702f08032010000000000150008feff120a10020002000082000000ff09000404240000,0300001302f080320200000000000000008500,1653581289.984296,1
0300002102f08032010000000000110000fe000000000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581294.8719144,1
0300002702f08032010000000000150006fe000000000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581294.875488,1
0300002702f08032010000000000150006fe000000000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581294.8774047,1
0300002d02f080320100000000001b000cfe000000000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581294.8800983,1
0300002902f08032010000000000170008fe000000000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581294.8833356,1
MODBUS Check,MODBUS WRONG,1653581296.8233736
0300002502f08032010000000000150000fe000000000000fd000009505f50524f4752414d,0300001302f080320200000000000000008500,1653581304.8133001,1
0300002b02f08032010000000000190006fe000000000000fd000009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581304.815327,1
0300002b02f08032010000000000190006fe000000000000fd000009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581304.8173857,1
0300003102f080320100000000001f000cfe000000000000fd000009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581304.820594,1
0300002d02f080320100000000001b0008fe000000000000fd000009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581304.8235974,1
MODBUS Check,MODBUS WRONG,1653581305.8425593
0300001602f08032010000000000060000feffffffff,0300001302f080320200000000000000008500,1653581309.855329,1
0300001c02f080320100000000000a0006feffffffff000400100111,0300001302f080320200000000000000008500,1653581309.858322,1
0300001c02f080320100000000000a0006feffffffffff0900023041,0300001302f080320200000000000000008500,1653581309.8613224,1
0300002202f0803201000000000010000cfeffffffffff0900083041303030303141,0300001302f080320200000000000000008500,1653581309.8633208,1
0300001e02f080320100000000000c0008feffffffffff09000404240000,0300001302f080320200000000000000008500,1653581309.8663216,1
MODBUS Check,MODBUS WRONG,1653581314.8710253
0300002702f08032010000000000170000fe000000000000fd0002432009505f50524f4752414d,0300001302f080320200000000000000008500,1653581314.8650696,1
0300002d02f080320100000000001b0006fe000000000000fd0002432009505f50524f4752414d000400100111,0300001302f080320200000000000000008500,1653581314.8680222,1
0300002d02f080320100000000001b0006fe000000000000fd0002432009505f50524f4752414dff0900023041,0300001302f080320200000000000000008500,1653581314.8705401,1
0300003302f0803201000000000021000cfe000000000000fd0002432009505f50524f4752414dff0900083041303030303141,0300001302f080320200000000000000008500,1653581314.8739283,1
0300002f02f080320100000000001d0008fe000000000000fd0002432009505f50524f4752414dff09000404240000,0300001302f080320200000000000000008500,1653581314.8772042,1
0300002102f08032010000000000110000fe000000000000fd0000055f47415242,0300001302f080320200000000000000008500,1653581320.0142927,1
0300002702f08032010000000000150006fe000000000000fd0000055f47415242000400100111,0300001302f080320200000000000000008500,1653581320.0162916,1
0300002702f08032010000000000150006fe000000000000fd0000055f47415242ff0900023041,0300001302f080320200000000000000008500,1653581320.0192924,1
0300002d02f080320100000000001b000cfe000000000000fd0000055f47415242ff0900083041303030303141,0300001302f080320200000000000000008500,1653581320.0212927,1
0300002902f08032010000000000170008fe000000000000fd0000055f47415242ff09000404240000,0300001302f080320200000000000000008500,1653581320.0243292,1
MODBUS Check,MODBUS WRONG,1653581323.9190662
0300001302f080320100000000000300002800,0300001302f080320200000000000000008500,1653581324.8930748,1
0300001902f080320100000000000700002800000400100111,0300001302f080320200000000000000008500,1653581324.896096,1
0300001902f080320100000000000700002800ff0900023041,0300001302f080320200000000000000008500,1653581324.899095,1
0300001f02f080320100000000000d00002800ff0900083041303030303141,0300001302f080320200000000000000008500,1653581324.9021108,1
0300001b02f080320100000000000900002800ff09000404240000,0300001302f080320200000000000000008500,1653581324.905067,1
0300001f02f080320100000000000f00002801120a101d000200001d000001,0300001302f080320200000000000000008500,1653581329.9533193,1
0300002502f080320100000000001300002801120a101d000200001d000001000400100111,0300001302f080320200000000000000008500,1653581329.9563193,1
0300002502f080320100000000001300002801120a101d000200001d000001ff0900023041,0300001302f080320200000000000000008500,1653581329.958316,1
0300002b02f080320100000000001900002801120a101d000200001d000001ff0900083041303030303141,0300001302f080320200000000000000008500,1653581329.9613183,1
0300002702f080320100000000001500002801120a101d000200001d000001ff09000404240000,0300001302f080320200000000000000008500,1653581329.9635835,1
MODBUS Check,MODBUS WRONG,1653581332.960909
0300001f02f080320100000000000f00002801120a10020002000082000000,0300001302f080320200000000000000008500,1653581334.8421276,1
0300002502f080320100000000001300002801120a10020002000082000000000400100111,0300001302f080320200000000000000008500,1653581334.8438303,1
0300002502f080320100000000001300002801120a10020002000082000000ff0900023041,0300001302f080320200000000000000008500,1653581334.8478286,1
0300002b02f080320100000000001900002801120a10020002000082000000ff0900083041303030303141,0300001302f080320200000000000000008500,1653581334.8508291,1
